ProductID,ForecastDate,ForecastDemand,Model,ActualDemand,MAE,RMSE,MAPE
P1036,2025-10-06,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-07,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-08,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-09,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-10,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-11,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-12,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-13,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-14,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-15,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-16,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-17,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-18,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-19,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-20,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-21,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-22,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-23,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-24,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-25,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-26,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-27,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-28,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-29,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1036,2025-10-30,25.3,ExpSmoothing,,12.312742146885986,16.31011387706606,52.4529931327338
P1038,2025-10-01,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-02,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-03,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-04,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-05,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-06,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-07,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-08,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-09,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-10,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-11,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-12,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-13,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-14,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-15,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-16,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-17,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-18,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-19,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-20,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-21,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-22,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-23,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-24,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-25,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-26,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-27,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-28,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-29,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1038,2025-10-30,26.4,ExpSmoothing,,12.674267504821517,16.405879686008458,69.66740630772182
P1017,2025-10-01,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-02,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-03,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-04,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-05,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-06,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-07,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-08,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-09,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-10,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-11,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-12,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-13,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-14,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-15,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-16,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-17,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-18,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-19,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-20,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-21,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-22,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-23,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-24,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-25,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-26,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-27,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-28,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-29,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1017,2025-10-30,26.1,ExpSmoothing,,14.225980049413618,16.712448383644546,101.82022530832894
P1030,2025-10-01,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-02,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-03,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-04,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-05,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-06,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-07,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-08,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-09,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-10,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-11,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-12,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-13,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-14,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-15,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-16,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-17,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-18,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-19,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-20,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-21,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-22,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-23,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-24,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-25,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-26,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-27,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-28,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-29,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1030,2025-10-30,29.5,ExpSmoothing,,13.190618246910633,15.919821093107082,55.73046692223429
P1005,2025-10-01,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-02,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-03,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-04,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-05,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-06,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-07,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-08,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-09,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-10,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-11,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-12,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-13,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-14,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-15,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-16,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-17,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-18,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-19,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-20,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-21,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-22,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-23,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-24,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-25,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-26,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-27,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-28,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-29,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1005,2025-10-30,21.2,ExpSmoothing,,10.72723764144613,14.778328814665112,49.64959372101403
P1012,2025-10-01,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-02,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-03,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-04,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-05,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-06,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-07,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-08,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-09,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-10,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-11,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-12,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-13,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-14,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-15,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-16,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-17,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-18,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-19,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-20,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-21,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-22,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-23,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-24,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-25,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-26,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-27,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-28,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-29,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1012,2025-10-30,33.2,ExpSmoothing,,13.977444446846608,17.555228437162043,80.54542888138579
P1010,2025-10-01,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-02,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-03,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-04,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-05,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-06,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-07,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-08,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-09,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-10,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-11,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-12,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-13,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-14,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-15,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-16,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-17,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-18,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-19,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-20,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-21,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-22,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-23,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-24,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-25,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-26,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-27,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-28,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-29,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1010,2025-10-30,8.5,ExpSmoothing,,5.1614105317110335,6.140354836508079,73.93897517971745
P1034,2025-10-01,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-02,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-03,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-04,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-05,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-06,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-07,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-08,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-09,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-10,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-11,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-12,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-13,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-14,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-15,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-16,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-17,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-18,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-19,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-20,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-21,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-22,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-23,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-24,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-25,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-26,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-27,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-28,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-29,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1034,2025-10-30,8.4,ExpSmoothing,,6.090570007441755,7.5728659072108,176.09033683521162
P1007,2025-10-01,9.7,ExpSmoothing,,4.705723097608927,5.892923672751202,111.68713994067214
P1007,2025-10-02,9.7,ExpSmoothing,,4.705723097608927,5.892923672751202,111.68713994067214
P1007,2025-10-03,9.7,ExpSmoothing,,4.705723097608927,5.892923672751202,111.68713994067214
P1007,2025-10-04,9.7,ExpSmoothing,,4.705723097608927,5.892923672751202,111.68713994067214
P1007,2025-10-05,9.7,ExpSmoothing,,4.705723097608927,5.892923672751202,111.68713994067214
P1007,2025-10-06,9.7,ExpSmoothing,,4.705723097608927,5.892923672751202,111.68713994067214
P1007,2025-10-07,9.7,ExpSmoothing,,4.705723097608927,5.892923672751202,111.68713994067214
P1007,2025-10-08,9.7,ExpSmoothing,,4.705723097608927,5.892923672751202,111.68713994067214
P1007,2025-10-09,9.7,ExpSmoothing,,4.705723097608927,5.892923672751202,111.68713994067214
P1007,2025-10-10,9.7,ExpSmoothing,,4.705723097608927,5.892923672751202,111.68713994067214
P1007,2025-10-11,9.7,ExpSmoothing,,4.705723097608927,5.892923672751202,111.68713994067214
P1007,2025-10-12,9.7,ExpSmoothing,,4.705723097608927,5.892923672751202,111.68713994067214
P1007,2025-10-13,9.7,ExpSmoothing,,4.705723097608927,5.892923672751202,111.68713994067214
